3550308,3550308,"São Paulo","São Paulo",SP,SP,city,city
35,35,,,SP,SP,state,state
3300407,3300407,"Barra Mansa","Barra Mansa",RJ,RJ,city,city
32,32,,,ES,ES,state,state
33,33,,,RJ,RJ,state,state
2910800,2910800,"Feira de Santana","Feira de Santana",BA,BA,city,city
3304557,3304557,"Rio de Janeiro","Rio de Janeiro",RJ,RJ,city,city
29,29,,,BA,BA,state,state
5300108,5300108,Brasília,Brasília,DF,DF,city,city
3547304,3547304,"Santana de Parnaíba","Santana de Parnaíba",SP,SP,city,city
53,53,,,DF,DF,state,state
2704302,2704302,Maceió,Maceió,AL,AL,city,city
3122306,3122306,Divinópolis,Divinópolis,MG,MG,city,city
27,27,,,AL,AL,state,state
31,31,,,MG,MG,state,state
4303905,4303905,"Campo Bom","Campo Bom",RS,RS,city,city
43,43,,,RS,RS,state,state
4314902,4314902,"Porto Alegre","Porto Alegre",RS,RS,city,city
5208707,5208707,Goiânia,Goiânia,GO,GO,city,city
5218805,5218805,"Rio Verde","Rio Verde",GO,GO,city,city
3131307,3131307,Ipatinga,Ipatinga,MG,MG,city,city
2611606,2611606,Recife,Recife,PE,PE,city,city
4105508,4105508,Cianorte,Cianorte,PR,PR,city,city
4106902,4106902,Curitiba,Curitiba,PR,PR,city,city
3303302,3303302,Niterói,Niterói,RJ,RJ,city,city
2408102,2408102,Natal,Natal,RN,RN,city,city
4305108,4305108,"Caxias do Sul","Caxias do Sul",RS,RS,city,city
4205407,4205407,Florianópolis,Florianópolis,SC,SC,city,city
3515707,3515707,"Ferraz de Vasconcelos","Ferraz de Vasconcelos",SP,SP,city,city
52,52,,,GO,GO,state,state
25,25,,,PB,PB,state,state
26,26,,,PE,PE,state,state
41,41,,,PR,PR,state,state
24,24,,,RN,RN,state,state
42,42,,,SC,SC,state,state
1302603,1302603,Manaus,Manaus,AM,AM,city,city
2927408,2927408,Salvador,Salvador,BA,BA,city,city
4209102,4209102,Joinville,Joinville,SC,SC,city,city
13,13,,,AM,AM,state,state
3136702,3136702,"Juiz de Fora","Juiz de Fora",MG,MG,city,city
3148103,3148103,Patrocínio,Patrocínio,MG,MG,city,city
5002704,5002704,"Campo Grande","Campo Grande",MS,MS,city,city
0,0,Importados/Indefinidos,Importados/Indefinidos,PE,PE,city,city
4214300,4214300,"Rancho Queimado","Rancho Queimado",SC,SC,city,city
2800308,2800308,Aracaju,Aracaju,SE,SE,city,city
3510609,3510609,Carapicuíba,Carapicuíba,SP,SP,city,city
50,50,,,MS,MS,state,state
28,28,,,SE,SE,state,state
4202800,4202800,"Braço do Norte","Braço do Norte",SC,SC,city,city
2925303,2925303,"Porto Seguro","Porto Seguro",BA,BA,city,city
2301000,2301000,Aquiraz,Aquiraz,CE,CE,city,city
2304400,2304400,Fortaleza,Fortaleza,CE,CE,city,city
5201108,5201108,Anápolis,Anápolis,GO,GO,city,city
3106200,3106200,"Belo Horizonte","Belo Horizonte",MG,MG,city,city
3529401,3529401,Mauá,Mauá,SP,SP,city,city
3547809,3547809,"Santo André","Santo André",SP,SP,city,city
3548708,3548708,"São Bernardo do Campo","São Bernardo do Campo",SP,SP,city,city
3548807,3548807,"São Caetano do Sul","São Caetano do Sul",SP,SP,city,city
23,23,,,CE,CE,state,state
1200401,1200401,"Rio Branco","Rio Branco",AC,AC,city,city
2925501,2925501,Prado,Prado,BA,BA,city,city
3119401,3119401,"Coronel Fabriciano","Coronel Fabriciano",MG,MG,city,city
3144805,3144805,"Nova Lima","Nova Lima",MG,MG,city,city
3167202,3167202,"Sete Lagoas","Sete Lagoas",MG,MG,city,city
3170206,3170206,Uberlândia,Uberlândia,MG,MG,city,city
2601706,2601706,"Belo Jardim","Belo Jardim",PE,PE,city,city
2607901,2607901,"Jaboatão dos Guararapes","Jaboatão dos Guararapes",PE,PE,city,city
4104204,4104204,"Campo Largo","Campo Largo",PR,PR,city,city
4113700,4113700,Londrina,Londrina,PR,PR,city,city
4119152,4119152,Pinhais,Pinhais,PR,PR,city,city
3518800,3518800,Guarulhos,Guarulhos,SP,SP,city,city
12,12,,,AC,AC,state,state
2312908,2312908,Sobral,Sobral,CE,CE,city,city
5201405,5201405,"Aparecida de Goiânia","Aparecida de Goiânia",GO,GO,city,city
5211909,5211909,Jataí,Jataí,GO,GO,city,city
1501402,1501402,Belém,Belém,PA,PA,city,city
2507507,2507507,"João Pessoa","João Pessoa",PB,PB,city,city
4108304,4108304,"Foz do Iguaçu","Foz do Iguaçu",PR,PR,city,city
4115200,4115200,Maringá,Maringá,PR,PR,city,city
3301850,3301850,Guapimirim,Guapimirim,RJ,RJ,city,city
4319901,4319901,Sapiranga,Sapiranga,RS,RS,city,city
4202008,4202008,"Balneário Camboriú","Balneário Camboriú",SC,SC,city,city
4218707,4218707,Tubarão,Tubarão,SC,SC,city,city
2805703,2805703,Propriá,Propriá,SE,SE,city,city
3505708,3505708,Barueri,Barueri,SP,SP,city,city
3509502,3509502,Campinas,Campinas,SP,SP,city,city
3513009,3513009,Cotia,Cotia,SP,SP,city,city
3524709,3524709,Jaguariúna,Jaguariúna,SP,SP,city,city
3534401,3534401,Osasco,Osasco,SP,SP,city,city
3549805,3549805,"São José do Rio Preto","São José do Rio Preto",SP,SP,city,city
3549904,3549904,"São José dos Campos","São José dos Campos",SP,SP,city,city
1721000,1721000,Palmas,Palmas,TO,TO,city,city
15,15,,,PA,PA,state,state
17,17,,,TO,TO,state,state
2914802,2914802,Itabuna,Itabuna,BA,BA,city,city
2919207,2919207,"Lauro de Freitas","Lauro de Freitas",BA,BA,city,city
0,0,Importados/Indefinidos,Importados/Indefinidos,CE,CE,city,city
3203205,3203205,Linhares,Linhares,ES,ES,city,city
3205200,3205200,"Vila Velha","Vila Velha",ES,ES,city,city
3205309,3205309,Vitória,Vitória,ES,ES,city,city
0,0,Importados/Indefinidos,Importados/Indefinidos,GO,GO,city,city
5007901,5007901,Sidrolândia,Sidrolândia,MS,MS,city,city
2211001,2211001,Teresina,Teresina,PI,PI,city,city
3302908,3302908,"Miguel Pereira","Miguel Pereira",RJ,RJ,city,city
4300604,4300604,Alvorada,Alvorada,RS,RS,city,city
4301602,4301602,Bagé,Bagé,RS,RS,city,city
4307005,4307005,Erechim,Erechim,RS,RS,city,city
4307906,4307906,Farroupilha,Farroupilha,RS,RS,city,city
4321204,4321204,Taquara,Taquara,RS,RS,city,city
4216602,4216602,"São José","São José",SC,SC,city,city
0,0,Importados/Indefinidos,Importados/Indefinidos,SP,SP,city,city
3552502,3552502,Suzano,Suzano,SP,SP,city,city
3554102,3554102,Taubaté,Taubaté,SP,SP,city,city
3556453,3556453,"Vargem Grande Paulista","Vargem Grande Paulista",SP,SP,city,city
22,22,,,PI,PI,state,state
1600303,1600303,Macapá,Macapá,AP,AP,city,city
2905701,2905701,Camaçari,Camaçari,BA,BA,city,city
2304459,2304459,Fortim,Fortim,CE,CE,city,city
2307304,2307304,"Juazeiro do Norte","Juazeiro do Norte",CE,CE,city,city
3201209,3201209,"Cachoeiro de Itapemirim","Cachoeiro de Itapemirim",ES,ES,city,city
3201308,3201308,Cariacica,Cariacica,ES,ES,city,city
2111300,2111300,"São Luís","São Luís",MA,MA,city,city
3140001,3140001,Mariana,Mariana,MG,MG,city,city
3151800,3151800,"Poços de Caldas","Poços de Caldas",MG,MG,city,city
3170107,3170107,Uberaba,Uberaba,MG,MG,city,city
5103403,5103403,Cuiabá,Cuiabá,MT,MT,city,city
4108809,4108809,Guaíra,Guaíra,PR,PR,city,city
2403251,2403251,Parnamirim,Parnamirim,RN,RN,city,city
1100122,1100122,Ji-Paraná,Ji-Paraná,RO,RO,city,city
4302105,4302105,"Bento Gonçalves","Bento Gonçalves",RS,RS,city,city
4310801,4310801,Ivoti,Ivoti,RS,RS,city,city
4317103,4317103,"Sant'Ana do Livramento","Sant'Ana do Livramento",RS,RS,city,city
4204202,4204202,Chapecó,Chapecó,SC,SC,city,city
4204608,4204608,Criciúma,Criciúma,SC,SC,city,city
4207304,4207304,Imbituba,Imbituba,SC,SC,city,city
4208906,4208906,"Jaraguá do Sul","Jaraguá do Sul",SC,SC,city,city
4211306,4211306,Navegantes,Navegantes,SC,SC,city,city
4213203,4213203,Pomerode,Pomerode,SC,SC,city,city
3519071,3519071,Hortolândia,Hortolândia,SP,SP,city,city
3530607,3530607,"Mogi das Cruzes","Mogi das Cruzes",SP,SP,city,city
16,16,,,AP,AP,state,state
21,21,,,MA,MA,state,state
51,51,,,MT,MT,state,state
11,11,,,RO,RO,state,state
0,0,Importados/Indefinidos,Importados/Indefinidos,MG,MG,city,city
5006606,5006606,"Ponta Porã","Ponta Porã",MS,MS,city,city
4118501,4118501,"Pato Branco","Pato Branco",PR,PR,city,city
4119905,4119905,"Ponta Grossa","Ponta Grossa",PR,PR,city,city
4128104,4128104,Umuarama,Umuarama,PR,PR,city,city
0,0,Importados/Indefinidos,Importados/Indefinidos,RJ,RJ,city,city
3303906,3303906,Petrópolis,Petrópolis,RJ,RJ,city,city
2408003,2408003,Mossoró,Mossoró,RN,RN,city,city
1100205,1100205,"Porto Velho","Porto Velho",RO,RO,city,city
1400100,1400100,"Boa Vista","Boa Vista",RR,RR,city,city
4304606,4304606,Canoas,Canoas,RS,RS,city,city
4304804,4304804,"Carlos Barbosa","Carlos Barbosa",RS,RS,city,city
4305355,4305355,Charqueadas,Charqueadas,RS,RS,city,city
4306403,4306403,"Dois Irmãos","Dois Irmãos",RS,RS,city,city
4306767,4306767,"Eldorado do Sul","Eldorado do Sul",RS,RS,city,city
4307807,4307807,Estrela,Estrela,RS,RS,city,city
4311403,4311403,Lajeado,Lajeado,RS,RS,city,city
4320404,4320404,"Serafina Corrêa","Serafina Corrêa",RS,RS,city,city
4318705,4318705,"São Leopoldo","São Leopoldo",RS,RS,city,city
4321501,4321501,Torres,Torres,RS,RS,city,city
4206207,4206207,Gravatal,Gravatal,SC,SC,city,city
4208203,4208203,Itajaí,Itajaí,SC,SC,city,city
4208807,4208807,Jaguaruna,Jaguaruna,SC,SC,city,city
2804508,2804508,"Nossa Senhora da Glória","Nossa Senhora da Glória",SE,SE,city,city
14,14,,,RR,RR,state,state
1303403,1303403,Parintins,Parintins,AM,AM,city,city
2903201,2903201,Barreiras,Barreiras,BA,BA,city,city
2908507,2908507,"Conceição do Jacuípe","Conceição do Jacuípe",BA,BA,city,city
5205109,5205109,Catalão,Catalão,GO,GO,city,city
2609600,2609600,Olinda,Olinda,PE,PE,city,city
4105805,4105805,Colombo,Colombo,PR,PR,city,city
0,0,Importados/Indefinidos,Importados/Indefinidos,PR,PR,city,city
4307609,4307609,"Estância Velha","Estância Velha",RS,RS,city,city
4316907,4316907,"Santa Maria","Santa Maria",RS,RS,city,city
4317608,4317608,"Santo Antônio da Patrulha","Santo Antônio da Patrulha",RS,RS,city,city
4202404,4202404,Blumenau,Blumenau,SC,SC,city,city
4209300,4209300,Lages,Lages,SC,SC,city,city
2904605,2904605,Brumado,Brumado,BA,BA,city,city
2918001,2918001,Jequié,Jequié,BA,BA,city,city
2918407,2918407,Juazeiro,Juazeiro,BA,BA,city,city
3204609,3204609,"Santa Teresa","Santa Teresa",ES,ES,city,city
3205002,3205002,Serra,Serra,ES,ES,city,city
3106705,3106705,Betim,Betim,MG,MG,city,city
3107406,3107406,"Bom Despacho","Bom Despacho",MG,MG,city,city
3111507,3111507,"Campos Altos","Campos Altos",MG,MG,city,city
3118601,3118601,Contagem,Contagem,MG,MG,city,city
3137205,3137205,"Lagoa da Prata","Lagoa da Prata",MG,MG,city,city
3168705,3168705,Timóteo,Timóteo,MG,MG,city,city
5108402,5108402,"Várzea Grande","Várzea Grande",MT,MT,city,city
1504208,1504208,Marabá,Marabá,PA,PA,city,city
2502607,2502607,Igaracy,Igaracy,PB,PB,city,city
2604106,2604106,Caruaru,Caruaru,PE,PE,city,city
2611101,2611101,Petrolina,Petrolina,PE,PE,city,city
4104808,4104808,Cascavel,Cascavel,PR,PR,city,city
3304904,3304904,"São Gonçalo","São Gonçalo",RJ,RJ,city,city
4304630,4304630,"Capão da Canoa","Capão da Canoa",RS,RS,city,city
4306205,4306205,"Cruzeiro do Sul","Cruzeiro do Sul",RS,RS,city,city
4313508,4313508,Osório,Osório,RS,RS,city,city
4315602,4315602,"Rio Grande","Rio Grande",RS,RS,city,city
4317400,4317400,Santiago,Santiago,RS,RS,city,city
4323002,4323002,Viamão,Viamão,RS,RS,city,city
4205902,4205902,Gaspar,Gaspar,SC,SC,city,city
4207007,4207007,Içara,Içara,SC,SC,city,city
4213500,4213500,"Porto Belo","Porto Belo",SC,SC,city,city
2908606,2908606,Conde,Conde,BA,BA,city,city
0,0,Importados/Indefinidos,Importados/Indefinidos,BA,BA,city,city
2931350,2931350,"Teixeira de Freitas","Teixeira de Freitas",BA,BA,city,city
2308104,2308104,Mauriti,Mauriti,CE,CE,city,city
0,0,Importados/Indefinidos,Importados/Indefinidos,ES,ES,city,city
5221858,5221858,"Valparaíso de Goiás","Valparaíso de Goiás",GO,GO,city,city
5108956,5108956,"Nova Monte Verde","Nova Monte Verde",MT,MT,city,city
4118402,4118402,Paranavaí,Paranavaí,PR,PR,city,city
4127106,4127106,"Telêmaco Borba","Telêmaco Borba",PR,PR,city,city
3301009,3301009,"Campos dos Goytacazes","Campos dos Goytacazes",RJ,RJ,city,city
3301702,3301702,"Duque de Caxias","Duque de Caxias",RJ,RJ,city,city
3306305,3306305,"Volta Redonda","Volta Redonda",RJ,RJ,city,city
1400159,1400159,Bonfim,Bonfim,RR,RR,city,city
4300703,4300703,"Anta Gorda","Anta Gorda",RS,RS,city,city
4303509,4303509,Camaquã,Camaquã,RS,RS,city,city
4308607,4308607,Garibaldi,Garibaldi,RS,RS,city,city
4314001,4314001,Paraí,Paraí,RS,RS,city,city
4209409,4209409,Laguna,Laguna,SC,SC,city,city
4218004,4218004,Tijucas,Tijucas,SC,SC,city,city
2707503,2707503,"Porto Real do Colégio","Porto Real do Colégio",AL,AL,city,city
2906204,2906204,Canarana,Canarana,BA,BA,city,city
2913606,2913606,Ilhéus,Ilhéus,BA,BA,city,city
2928950,2928950,"São Domingos","São Domingos",BA,BA,city,city
5212501,5212501,Luziânia,Luziânia,GO,GO,city,city
5220603,5220603,Silvânia,Silvânia,GO,GO,city,city
1500800,1500800,Ananindeua,Ananindeua,PA,PA,city,city
4104303,4104303,"Campo Mourão","Campo Mourão",PR,PR,city,city
4107603,4107603,Faxinal,Faxinal,PR,PR,city,city
3304201,3304201,Resende,Resende,RJ,RJ,city,city
3306107,3306107,Valença,Valença,RJ,RJ,city,city
4305173,4305173,"Cerro Grande do Sul","Cerro Grande do Sul",RS,RS,city,city
4306601,4306601,"Dom Pedrito","Dom Pedrito",RS,RS,city,city
4309209,4309209,Gravataí,Gravataí,RS,RS,city,city
4314407,4314407,Pelotas,Pelotas,RS,RS,city,city
4201950,4201950,"Balneário Arroio do Silva","Balneário Arroio do Silva",SC,SC,city,city
4203204,4203204,Camboriú,Camboriú,SC,SC,city,city
4203709,4203709,Canelinha,Canelinha,SC,SC,city,city
0,0,Importados/Indefinidos,Importados/Indefinidos,SC,SC,city,city
4217006,4217006,"São Ludgero","São Ludgero",SC,SC,city,city
4217253,4217253,"São Pedro de Alcântara","São Pedro de Alcântara",SC,SC,city,city
3509007,3509007,Caieiras,Caieiras,SP,SP,city,city
3515004,3515004,"Embu das Artes","Embu das Artes",SP,SP,city,city
3521408,3521408,Iracemápolis,Iracemápolis,SP,SP,city,city
3525904,3525904,Jundiaí,Jundiaí,SP,SP,city,city
3539806,3539806,Poá,Poá,SP,SP,city,city
3543303,3543303,"Ribeirão Pires","Ribeirão Pires",SP,SP,city,city
3543907,3543907,"Rio Claro","Rio Claro",SP,SP,city,city
3550704,3550704,"São Sebastião","São Sebastião",SP,SP,city,city
3552809,3552809,"Taboão da Serra","Taboão da Serra",SP,SP,city,city
3556206,3556206,Valinhos,Valinhos,SP,SP,city,city
1300706,1300706,"Boca do Acre","Boca do Acre",AM,AM,city,city
1303700,1303700,"Santo Antônio do Içá","Santo Antônio do Içá",AM,AM,city,city
2900702,2900702,Alagoinhas,Alagoinhas,BA,BA,city,city
0,0,Importados/Indefinidos,Importados/Indefinidos,DF,DF,city,city
3201407,3201407,Castelo,Castelo,ES,ES,city,city
3107109,3107109,"Boa Esperança","Boa Esperança",MG,MG,city,city
3127701,3127701,"Governador Valadares","Governador Valadares",MG,MG,city,city
3162500,3162500,"São João del Rei","São João del Rei",MG,MG,city,city
1502400,1502400,Castanhal,Castanhal,PA,PA,city,city
1503606,1503606,Itaituba,Itaituba,PA,PA,city,city
3300456,3300456,"Belford Roxo","Belford Roxo",RJ,RJ,city,city
4311809,4311809,Marau,Marau,RS,RS,city,city
4313102,4313102,"Nova Palma","Nova Palma",RS,RS,city,city
4314100,4314100,"Passo Fundo","Passo Fundo",RS,RS,city,city
4314605,4314605,Piratini,Piratini,RS,RS,city,city
4316006,4316006,Rolante,Rolante,RS,RS,city,city
4208302,4208302,Itapema,Itapema,SC,SC,city,city
4217600,4217600,Siderópolis,Siderópolis,SC,SC,city,city
4218103,4218103,"Timbé do Sul","Timbé do Sul",SC,SC,city,city
3503901,3503901,Arujá,Arujá,SP,SP,city,city
3527306,3527306,Louveira,Louveira,SP,SP,city,city
3528502,3528502,Mairiporã,Mairiporã,SP,SP,city,city
3543402,3543402,"Ribeirão Preto","Ribeirão Preto",SP,SP,city,city
3554003,3554003,Tatuí,Tatuí,SP,SP,city,city
1302504,1302504,Manacapuru,Manacapuru,AM,AM,city,city
2913903,2913903,Ipiaú,Ipiaú,BA,BA,city,city
2307700,2307700,Maranguape,Maranguape,CE,CE,city,city
3204955,3204955,"São Roque do Canaã","São Roque do Canaã",ES,ES,city,city
5209705,5209705,Hidrolândia,Hidrolândia,GO,GO,city,city
3111200,3111200,"Campo Belo","Campo Belo",MG,MG,city,city
3114204,3114204,"Carmo do Cajuru","Carmo do Cajuru",MG,MG,city,city
3128907,3128907,Guimarânia,Guimarânia,MG,MG,city,city
3156700,3156700,Sabará,Sabará,MG,MG,city,city
5002001,5002001,Batayporã,Batayporã,MS,MS,city,city
5007406,5007406,"Rio Verde de Mato Grosso","Rio Verde de Mato Grosso",MS,MS,city,city
2504009,2504009,"Campina Grande","Campina Grande",PB,PB,city,city
2516201,2516201,Sousa,Sousa,PB,PB,city,city
2603454,2603454,Camaragibe,Camaragibe,PE,PE,city,city
2605459,2605459,"Fernando de Noronha","Fernando de Noronha",PE,PE,city,city
2606200,2606200,Goiana,Goiana,PE,PE,city,city
2210052,2210052,"São José do Divino","São José do Divino",PI,PI,city,city
4109401,4109401,Guarapuava,Guarapuava,PR,PR,city,city
4110805,4110805,Iretama,Iretama,PR,PR,city,city
4122305,4122305,"Rio Negro","Rio Negro",PR,PR,city,city
4128203,4128203,"União da Vitória","União da Vitória",PR,PR,city,city
3301900,3301900,Itaboraí,Itaboraí,RJ,RJ,city,city
4303004,4303004,"Cachoeira do Sul","Cachoeira do Sul",RS,RS,city,city
4317202,4317202,"Santa Rosa","Santa Rosa",RS,RS,city,city
4201208,4201208,"Antônio Carlos","Antônio Carlos",SC,SC,city,city
4216909,4216909,"São Lourenço do Oeste","São Lourenço do Oeste",SC,SC,city,city
3513801,3513801,Diadema,Diadema,SP,SP,city,city
3552205,3552205,Sorocaba,Sorocaba,SP,SP,city,city
1702109,1702109,Araguaína,Araguaína,TO,TO,city,city
2915205,2915205,Itagibá,Itagibá,BA,BA,city,city
2303709,2303709,Caucaia,Caucaia,CE,CE,city,city
2311306,2311306,Quixadá,Quixadá,CE,CE,city,city
3202405,3202405,Guarapari,Guarapari,ES,ES,city,city
3202801,3202801,Itapemirim,Itapemirim,ES,ES,city,city
5208608,5208608,Goianésia,Goianésia,GO,GO,city,city
5200258,5200258,"Águas Lindas de Goiás","Águas Lindas de Goiás",GO,GO,city,city
5003702,5003702,Dourados,Dourados,MS,MS,city,city
1505536,1505536,Parauapebas,Parauapebas,PA,PA,city,city
2613701,2613701,"São Lourenço da Mata","São Lourenço da Mata",PE,PE,city,city
2207702,2207702,Parnaíba,Parnaíba,PI,PI,city,city
4115309,4115309,Mariópolis,Mariópolis,PR,PR,city,city
4120705,4120705,Quatiguá,Quatiguá,PR,PR,city,city
3302601,3302601,Mangaratiba,Mangaratiba,RJ,RJ,city,city
3303500,3303500,"Nova Iguaçu","Nova Iguaçu",RJ,RJ,city,city
2400208,2400208,Açu,Açu,RN,RN,city,city
2402006,2402006,Caicó,Caicó,RN,RN,city,city
0,0,Importados/Indefinidos,Importados/Indefinidos,RN,RN,city,city
2407104,2407104,Macaíba,Macaíba,RN,RN,city,city
2407807,2407807,"Monte Alegre","Monte Alegre",RN,RN,city,city
2409100,2409100,"Passa e Fica","Passa e Fica",RN,RN,city,city
2412005,2412005,"São Gonçalo do Amarante","São Gonçalo do Amarante",RN,RN,city,city
2412203,2412203,"São José de Mipibu","São José de Mipibu",RN,RN,city,city
2411056,2411056,Tibau,Tibau,RN,RN,city,city
4304507,4304507,Canguçu,Canguçu,RS,RS,city,city
4202909,4202909,Brusque,Brusque,SC,SC,city,city
4212205,4212205,Papanduva,Papanduva,SC,SC,city,city
4216206,4216206,"São Francisco do Sul","São Francisco do Sul",SC,SC,city,city
4219002,4219002,Urussanga,Urussanga,SC,SC,city,city
1200013,1200013,Acrelândia,Acrelândia,AC,AC,city,city
1200807,1200807,"Porto Acre","Porto Acre",AC,AC,city,city
0,0,Importados/Indefinidos,Importados/Indefinidos,AL,AL,city,city
1300102,1300102,Anori,Anori,AM,AM,city,city
1301902,1301902,Itacoatiara,Itacoatiara,AM,AM,city,city
2915601,2915601,Itamaraju,Itamaraju,BA,BA,city,city
2917102,2917102,Itororó,Itororó,BA,BA,city,city
2925204,2925204,Pojuca,Pojuca,BA,BA,city,city
2306256,2306256,Itaitinga,Itaitinga,CE,CE,city,city
2307650,2307650,Maracanaú,Maracanaú,CE,CE,city,city
3204906,3204906,"São Mateus","São Mateus",ES,ES,city,city
3125101,3125101,Extrema,Extrema,MG,MG,city,city
3143906,3143906,Muriaé,Muriaé,MG,MG,city,city
3157807,3157807,"Santa Luzia","Santa Luzia",MG,MG,city,city
3166808,3166808,"Serra do Salitre","Serra do Salitre",MG,MG,city,city
4104907,4104907,Castro,Castro,PR,PR,city,city
4106209,4106209,Contenda,Contenda,PR,PR,city,city
4114609,4114609,"Marechal Cândido Rondon","Marechal Cândido Rondon",PR,PR,city,city
4115804,4115804,Medianeira,Medianeira,PR,PR,city,city
4118808,4118808,Peabiru,Peabiru,PR,PR,city,city
4125506,4125506,"São José dos Pinhais","São José dos Pinhais",PR,PR,city,city
4127304,4127304,"Terra Rica","Terra Rica",PR,PR,city,city
3302700,3302700,Maricá,Maricá,RJ,RJ,city,city
3304524,3304524,"Rio das Ostras","Rio das Ostras",RJ,RJ,city,city
3305554,3305554,Seropédica,Seropédica,RJ,RJ,city,city
4313409,4313409,"Novo Hamburgo","Novo Hamburgo",RS,RS,city,city
4207502,4207502,Indaial,Indaial,SC,SC,city,city
1303205,1303205,"Novo Airão","Novo Airão",AM,AM,city,city
2910057,2910057,"Dias d'Ávila","Dias d'Ávila",BA,BA,city,city
2922904,2922904,"Nova Soure","Nova Soure",BA,BA,city,city
2302206,2302206,Beberibe,Beberibe,CE,CE,city,city
5211503,5211503,Itumbiara,Itumbiara,GO,GO,city,city
3139409,3139409,Manhuaçu,Manhuaçu,MG,MG,city,city
3170404,3170404,Unaí,Unaí,MG,MG,city,city
5107602,5107602,Rondonópolis,Rondonópolis,MT,MT,city,city
2510808,2510808,Patos,Patos,PB,PB,city,city
2610004,2610004,Palmares,Palmares,PE,PE,city,city
4100400,4100400,"Almirante Tamandaré","Almirante Tamandaré",PR,PR,city,city
4115705,4115705,Matinhos,Matinhos,PR,PR,city,city
4122206,4122206,"Rio Branco do Sul","Rio Branco do Sul",PR,PR,city,city
3300100,3300100,"Angra dos Reis","Angra dos Reis",RJ,RJ,city,city
3304144,3304144,Queimados,Queimados,RJ,RJ,city,city
3304300,3304300,"Rio Bonito","Rio Bonito",RJ,RJ,city,city
3305109,3305109,"São João de Meriti","São João de Meriti",RJ,RJ,city,city
3305802,3305802,Teresópolis,Teresópolis,RJ,RJ,city,city
2401008,2401008,Apodi,Apodi,RN,RN,city,city
2402501,2402501,Carnaubais,Carnaubais,RN,RN,city,city
2407005,2407005,"Luís Gomes","Luís Gomes",RN,RN,city,city
1100114,1100114,Jaru,Jaru,RO,RO,city,city
4321303,4321303,Taquari,Taquari,RS,RS,city,city
4212650,4212650,"Pescaria Brava","Pescaria Brava",SC,SC,city,city
3507803,3507803,Brodowski,Brodowski,SP,SP,city,city
3509205,3509205,Cajamar,Cajamar,SP,SP,city,city
3522505,3522505,Itapevi,Itapevi,SP,SP,city,city
3524006,3524006,Itupeva,Itupeva,SP,SP,city,city
3525003,3525003,Jandira,Jandira,SP,SP,city,city
3536505,3536505,Paulínia,Paulínia,SP,SP,city,city
3537305,3537305,Penápolis,Penápolis,SP,SP,city,city
3538709,3538709,Piracicaba,Piracicaba,SP,SP,city,city
3540606,3540606,"Porto Feliz","Porto Feliz",SP,SP,city,city
3548500,3548500,Santos,Santos,SP,SP,city,city
3550407,3550407,"São Pedro","São Pedro",SP,SP,city,city
1301159,1301159,"Careiro da Várzea","Careiro da Várzea",AM,AM,city,city
2902708,2902708,Barra,Barra,BA,BA,city,city
2906501,2906501,Candeias,Candeias,BA,BA,city,city
2907509,2907509,Catu,Catu,BA,BA,city,city
2908002,2908002,Coaraci,Coaraci,BA,BA,city,city
2915502,2915502,Itajuípe,Itajuípe,BA,BA,city,city
2921104,2921104,"Medeiros Neto","Medeiros Neto",BA,BA,city,city
2312205,2312205,"Santa Quitéria","Santa Quitéria",CE,CE,city,city
3200359,3200359,"Alto Rio Novo","Alto Rio Novo",ES,ES,city,city
3205101,3205101,Viana,Viana,ES,ES,city,city
5216304,5216304,Paranaiguara,Paranaiguara,GO,GO,city,city
3101607,3101607,Alfenas,Alfenas,MG,MG,city,city
5000252,5000252,Alcinópolis,Alcinópolis,MS,MS,city,city
5006200,5006200,"Nova Andradina","Nova Andradina",MS,MS,city,city
1500107,1500107,Abaetetuba,Abaetetuba,PA,PA,city,city
1504422,1504422,Marituba,Marituba,PA,PA,city,city
1508100,1508100,Tucuruí,Tucuruí,PA,PA,city,city
2607307,2607307,Ipubi,Ipubi,PE,PE,city,city
4108403,4108403,"Francisco Beltrão","Francisco Beltrão",PR,PR,city,city
4113205,4113205,Lapa,Lapa,PR,PR,city,city
4120804,4120804,"Quatro Barras","Quatro Barras",PR,PR,city,city
4128609,4128609,Verê,Verê,PR,PR,city,city
3302403,3302403,Macaé,Macaé,RJ,RJ,city,city
3305208,3305208,"São Pedro da Aldeia","São Pedro da Aldeia",RJ,RJ,city,city
4303103,4303103,Cachoeirinha,Cachoeirinha,RS,RS,city,city
4304663,4304663,"Capão do Leão","Capão do Leão",RS,RS,city,city
4318051,4318051,"São Domingos do Sul","São Domingos do Sul",RS,RS,city,city
3501608,3501608,Americana,Americana,SP,SP,city,city
3502804,3502804,Araçatuba,Araçatuba,SP,SP,city,city
3506003,3506003,Bauru,Bauru,SP,SP,city,city
3508603,3508603,"Cachoeira Paulista","Cachoeira Paulista",SP,SP,city,city
3516408,3516408,"Franco da Rocha","Franco da Rocha",SP,SP,city,city
3518701,3518701,Guarujá,Guarujá,SP,SP,city,city
3522208,3522208,"Itapecerica da Serra","Itapecerica da Serra",SP,SP,city,city
3523107,3523107,Itaquaquecetuba,Itaquaquecetuba,SP,SP,city,city
3526803,3526803,"Lençóis Paulista","Lençóis Paulista",SP,SP,city,city
3529302,3529302,Matão,Matão,SP,SP,city,city
